"","V1","V2"
"1",2.97627706144255,2.95219021379671
"2",2.74479296832607,2.82346639056082
"3",2.77271762533832,2.926611035173
"4",2.70866030488536,3.00924988804852
"5",2.74296519503067,2.54171155342155
"6",2.71137468231954,3.32913502633123
"7",2.91563832125155,2.98721042947322
"8",2.94209837637303,2.91709300460489
"9",2.88680800221673,2.98818484986025
"10",2.57890343719986,2.98173284018664
"11",3.12238107889558,3.03288233325129
"12",2.90847993202676,3.05953507391833
"13",2.67230417619403,2.7723344248144
"14",2.84556763379111,2.94000095834398
"15",2.9259255181746,3.02763500599338
"16",2.90856116763217,3.08700333863965
"17",3.30130412956995,2.97945708221321
"18",2.95085172742277,2.91801415308114
"19",2.70638513412557,3.02339787887161
"20",2.98156383116349,3.08077231112134
"21",3.08283943166536,2.86631762855293
"22",3.28962881048742,3.20205640324554
"23",3.24918048828833,2.80538065929171
"24",3.07135845501021,3.19644552173481
"25",3.02384495439593,2.93582405194001
"26",3.1203929551178,3.02366664008088
"27",3.05178835934548,3.06654821033777
"28",2.62514183419428,3.10839961060456
"29",2.82162809425528,3.26772177932843
"30",2.7467076073521,3.1667736575218
"31",2.90206448848464,2.97184907954693
"32",2.81165862626945,2.90378961196368
"33",2.86140934531062,2.79856668625147
"34",2.88772984658332,2.90272150441389
"35",3.07838184728927,3.01713828983446
"36",2.9166459590231,3.29407685070368
"37",3.11102697821161,3.13836842970232
"38",3.11341917523424,2.92887115262657
"39",3.04944949883143,2.88474814274588
"40",3.16299842420014,3.05804931832022
"41",2.87882033020995,2.85120471889779
"42",3.24090725250361,3.09441037238535
"43",3.00914878144149,3.20032128845221
"44",2.82907709301687,3.05829337488725
"45",3.29641844275369,2.96325645397167
"46",2.95997462328333,2.94345462825471
"47",3.15198502912232,3.1389868919414
"48",3.05987980822695,3.12864919298818
"49",2.9021716470017,3.10726242947036
"50",3.01263487641235,2.86071416771368
"51",2.92924489669025,2.84265591025376
"52",3.39993673368834,3.15827577263531
"53",2.77479162602416,3.02240765255943
"54",3.05538617961536,3.05232239929022
"55",2.75100439481117,2.89950320766817
"56",3.06228691156944,3.39768465376185
"57",2.73869633165445,3.1089984470657
"58",3.11065706947319,3.28111934537446
"59",3.10512175313931,2.80510294253528
"60",3.0086763390962,3.27242019265877
"61",2.78377724601943,2.92018838679592
"62",3.03935625167299,2.98744856003696
"63",2.91855044918348,2.89087428733624
"64",2.93098012608529,2.98114585958295
"65",2.76773325277715,3.18127323263875
"66",3.09529294671312,2.72764332964766
"67",3.02029119486867,3.05570004484285
"68",2.88610230165086,3.09347234974842
"69",3.00218713670774,3.00920051005532
"70",3.33075816884527,3.06881583597962
"71",2.69924187280756,3.06935577578453
"72",2.9958511274499,3.42814108596662
"73",3.10435977474626,3.16885115405721
"74",3.30196311604064,2.87262546635826
"75",3.11942473077661,3.01782306651997
"76",3.16091315630468,3.17449374224252
"77",3.05625909899016,2.95275825979762
"78",2.7717122406625,2.88070428944171
"79",3.03734519404313,2.9056086300189
"80",2.99882126009872,3.31430591398044
"81",3.00430066269026,3.36206704185613
"82",2.83825990525067,2.84275848166966
"83",2.77436980037893,3.01197107515664
"84",2.78708291521885,2.82373818297976
"85",2.94947229809466,3.42630574409127
"86",3.16287764738744,2.98194218029074
"87",3.12583234652985,3.10824731252355
"88",3.02934665437006,3.08591218249345
"89",3.27842655523832,3.19119381404349
"90",3.03883502338192,2.93109683397381
"91",3.20829016708862,2.98716542126071
"92",2.88071441968064,3.04128411913512
"93",3.04310799567167,3.36075606424867
"94",3.18485692648298,2.83604646837815
"95",3.13710708340045,2.86952091082074
"96",3.1059125158396,2.91080902543075
"97",3.0147661109205,3.0255220225001
"98",3.07471772382518,2.93431458643166
"99",3.02459076379267,3.15559939856918
"100",2.78929521308509,2.92395909489754
"101",2.83795289500916,3.0009778197294
"102",3.08587027301907,3.16818536201538
"103",3.00330849397374,2.95765092118538
"104",2.8636730845461,3.31652652119139
"105",2.88241927154601,2.9450405762822
"106",2.9789933942367,2.91339057202789
"107",3.16254435001658,2.99834037855101
"108",3.01131139076967,3.2803912179569
"109",3.08728928210061,3.18177436554005
"110",3.35923194933805,2.76971858971061
"111",3.05241715681351,2.98170413485977
"112",2.667085573159,3.13446494264615
"113",2.81890348593895,3.22927348065327
"114",3.31340905552728,3.02874596705588
"115",2.967645444456,3.14602078784426
"116",2.8532160541454,2.66675855453631
"117",3.05267695170931,3.19827389907639
"118",3.30695393117955,2.83600102204458
"119",2.8203036966493,2.90583582191828
"120",3.04750041637192,3.03246189611962
"121",3.10170252458584,3.00615468374464
"122",2.94360174481909,2.97935298646965
"123",2.88053919105396,3.06652814525685
"124",2.87312248692593,3.06281607402162
"125",2.89955621479438,2.60213037442608
"126",2.63910942034389,3.20728985302157
"127",3.09946120844352,2.81776682567118
"128",2.98043099652086,3.17871918415887
"129",2.90762971444625,3.06358043794607
"130",3.12478510590375,2.81306860845462
"131",3.06968932856216,3.31652445989073
"132",2.70975069524833,3.02416342801267
"133",2.92315824599266,3.05356975390041
"134",3.10099264392666,3.14493850503448
"135",3.34621299189041,3.11511903570145
"136",3.30619785437956,2.8385666908103
"137",2.71407347409903,3.14120809325906
"138",3.07731149995584,3.33952172529508
"139",3.04222469216558,2.9863955760253
"140",3.40581352045621,2.93666387213849
"141",3.08397893477035,2.90698649829809
"142",2.79204735634045,3.20198256427373
"143",3.00750127130381,3.05529430692338
"144",3.02573637569195,2.93475376382023
"145",2.93620050872382,2.98456546771138
"146",2.78293973369664,3.15030514206852
"147",3.19496436435539,3.04763990854523
"148",3.36749662656847,3.20286192851518
"149",3.16362903176152,2.39732461249899
"150",3.0755292743585,2.79595232731863
"151",2.95278842851524,2.77066692790683
"152",3.08203200373555,3.11849544363957
"153",3.19016128948259,3.16211193746053
"154",3.10482259570593,3.02750068866262
"155",2.89945395169088,2.91175699943582
"156",3.15468265085458,3.02588362606689
"157",2.97923990672468,2.92057355807688
"158",2.7574539166219,3.53009590172487
"159",3.12937472359276,2.96746676436295
"160",2.73023239244643,2.72993785853364
"161",2.79458364918058,2.41186761933381
"162",3.28323318672629,3.27928021075167
"163",2.72882568891805,2.95814311222009
"164",2.90567087990918,3.13428675142657
"165",3.17362522015229,3.04309554384987
"166",2.56887098984281,2.93630270563363
"167",3.08207717473572,3.04649115203793
"168",3.38835117392312,3.1195042469722
"169",2.62838922989401,2.86066465015382
"170",3.25346542792696,2.81625904737074
"171",3.03234486786221,3.17002244096515
