"","V1","V2"
"1",0.85500318766132,0.758029002016379
"2",1.22956346846176,1.2314769419453
"3",1.19854665832291,1.25385487560513
"4",0.930058889944305,1.58861887319824
"5",0.697325921377756,0.862085560721071
"6",0.828322166106712,1.11266246535611
"7",0.683211845117136,1.29808128957763
"8",1.01938163982463,1.03403637498108
"9",0.952822676180466,0.797120025786639
"10",0.725774846358713,1.04869258674109
"11",1.58962116014906,0.83319155624371
"12",0.880524132535521,1.37758382396431
"13",0.852485468967742,1.28482293234618
"14",0.890387659276,0.710723197235153
"15",0.852740612058572,0.803523962798401
"16",0.602271176458575,0.359350756666248
"17",0.993120963007073,0.634989499386073
"18",1.5030206503446,1.10572433208669
"19",1.12084128864322,0.645368776921062
"20",0.292979290179265,0.824377878945311
"21",1.26605584809335,0.782823473833423
"22",0.608464550040192,0
"23",0.926920190825249,0.977421659546625
"24",1.46508988026967,0.485350243252052
"25",0.744836297791453,1.24151449974568
"26",1.12686884828431,0.577025739457189
"27",1.87101761651478,0.283236741194695
"28",0.907921955266031,1.49896516996753
"29",1.56663178663394,1.21641865920887
"30",1.75300126218293,0.575215193682067
"31",0.97141942867697,0.697891430581417
"32",1.14170561883301,0.651418177788479
"33",1.32108027754706,1.02238405597972
"34",0.802319823632268,0.739273722723832
"35",1.04709639618503,0.706272379393348
"36",0.399993442630139,0.350861066774179
"37",1.32752020882813,0.610485148035825
"38",0.320890764976938,0.546069599701848
"39",0.774051197574575,1.07165585571967
"40",0.915277844100546,0.956209373086465
"41",0.869235252509027,1.12433906465693
"42",0.737127032054725,1.01992394554184
"43",0.674879185381373,1.30282501070991
"44",1.56964765023947,0.877781948110205
"45",0.608184572945088,0.763941876782868
"46",0.77443293011229,0.453736219017106
"47",0.686446082759439,0.500773495804501
"48",0.904828585813183,1.20801243217802
"49",0.605054907321369,0.958617472279848
"50",1.26277571494853,1.17089652167974
"51",0.604332666063043,1.0375133488172
"52",1.03783839312208,0.678398238345546
"53",0.953204053780104,1.06543976100721
"54",0.463280577754133,0.751097055898533
"55",0,1.07467157016441
"56",0.920567591857205,0.683606690606176
"57",0.6276561525772,0.63977873590191
"58",0.525423425273126,0.894675319432321
"59",1.47061262761765,0.708930967304908
"60",0.233373825557504,0.736367470800983
"61",0.462872485411205,1.05094802826908
"62",1.29614278590069,1.3869769949941
"63",0.464228215375358,1.12408319658252
"64",1.1959963653845,1.23799369947111
"65",1.82776043515435,0.924865265252711
"66",0.731691407469268,0.467019211322269
"67",0.554098270254987,1.40946661141639
"68",0.659323205523562,1.2893513651027
"69",0.303763651140047,0.820026921074635
"70",1.38138204093561,0.65379107891504
"71",0.381245014344635,1.27825644112186
"72",1.01676209437109,1.17286954782726
"73",0.998540334147261,1.07841917110521
"74",1.31807671075194,1.15553149654384
"75",0.558363992272174,0.323523579409263
"76",1.36096654141663,0.999204134201304
"77",0.762831880327668,0.133038686512667
"78",0.354843862311562,1.07093036978622
"79",1.09658654064177,1.04158534898959
"80",0.714473346391228,1.20824339925089
"81",0.938594407064948,0.953037014016253
"82",0.926315608919,0.758835418846335
"83",0.598719747503993,0.523418864345001
"84",1.58453607154654,0.407034991832644
"85",0.99558491372945,1.01252700980936
"86",1.12819902988604,0
"87",1.11368045876682,1.09765020419983
"88",0.63946942441206,0.729948386975279
"89",0.856947856572679,0.627536212067138
"90",0.48090839672625,1.58186424919241
"91",0.584647103340326,0.594416857581491
"92",1.05862702923054,1.12759632134932
"93",0.296209123205288,0.736832951489704
"94",0.741809397508277,1.12203864392283
"95",0.977724636318556,0.629837396289135
"96",0.808249196238885,0.900524110298115
"97",0.700650032909907,0.848878577400039
"98",1.16664961724521,1.31935488325651
"99",0.682504171767971,1.14257271054232
"100",1.61301947080059,0.418864629684384
"101",1.52890846338944,0.635115480678546
"102",0.585585158468691,1.20242539118076
"103",0.867353303318657,0.521032081451848
"104",0.685186745868843,1.04075664786775
"105",0.465895682023745,1.04604264322402
"106",0.956548077782751,1.13941618895959
"107",0.880096796406232,0.709085707877173
"108",0.598117938893797,1.06395442652977
"109",0.752396291130844,0.784552348517992
"110",0.567571578738609,0.898249447217696
"111",1.07265059281355,0.320175331382676
"112",0.409262046349277,1.37209873408766
"113",0.573009314906751,0.802746232706923
"114",0.922043818617375,0.528980928123577
"115",0.666145676756786,0.653698971450594
"116",0.836347451621529,0.636774100727546
"117",1.0848623672871,1.01982963224029
"118",0.548861032716454,0.906735494609152
"119",0.412454931753124,0.93793537581876
"120",0.685911766348417,1.28116105223281
"121",0.908925118030507,1.06453525955419
"122",0.786507451628658,1.18819788487141
"123",1.18260781917467,1.08481140701738
"124",0.14831867547201,0.818137319618067
"125",0.723947952037763,0.749660647007305
"126",0.762696814149028,0.669115912856915
"127",1.04149862305601,0.671384283055682
"128",1.22074073986671,1.59923070758646
"129",1.14839448330494,0.668896997186042
"130",1.4063127641696,1.12654781751644
"131",1.07754339746104,1.40908466444068
"132",1.56401407490166,1.25256513220677
"133",0.762910558723737,0.936517344784495
"134",0.711333440996032,0.347199384675263
"135",0.119208693282243,0.972675677003029
"136",0.176412652833604,0.449999516716848
"137",1.02427065964794,0.702450187534295
"138",0.384873981041385,1.12518053935251
"139",0.348726921173336,1.36593800869325
"140",0.722444585821491,1.52979049853192
"141",1.15116865672486,0.508184076126742
"142",1.70324591237207,1.03381902273301
"143",0.845510055845515,1.11953146035425
"144",1.21905273570275,1.07854551347465
"145",0.529006807367883,0.944336031644358
"146",0.782735299124494,1.42490031258362
"147",0.389706937814977,0.781719746264378
"148",0.353540554917521,0.919389956856077
"149",1.17073058924835,0.908904918960124
"150",0,1.05386321772587
"151",1.20880872263301,0.205898371751228
"152",1.55361448636504,0.928018572855034
"153",0.146799445301433,1.15739776117024
"154",1.42804463062129,0.451306501776391
"155",1.69883520611233,0.942751917201273
"156",0.593113888139624,1.42598609896732
"157",0.724699616361676,1.68351924609156
"158",1.11010504753509,1.00138785587876
"159",0.396147589630426,0.953512873309223
"160",0.600007723309396,0.453452943052892
"161",0.590146964573873,0.72678850178653
"162",0.834613697382776,0.554146110134275
"163",0,1.02044343814445
"164",1.07189946218197,0.711158340999315
"165",0.987696742026823,0.161213404457524
"166",1.83473048631327,1.74916153015155
"167",0.719976309739631,0.736938129331996
"168",0.317541003960538,0.502964240388066
"169",1.37291437934341,0.397568067273577
"170",0.931330989539698,1.30693630902111
"171",1.29113436641649,0.687749889351483
"172",1.33852000131967,1.19686586296737
"173",0.668583721664301,1.00853141417833
"174",0.900225127265968,0.772290374707469
"175",1.5674117748912,1.43090318497944
"176",0.765886351440124,1.24581518643976
"177",0.870405826795197,1.02466410530456
"178",1.48320812424943,0.722961438845869
"179",1.41806083215777,1.03081828082266
"180",1.10666145640997,0.682841361188393
"181",0.862761888605736,1.00732243363841
"182",1.20256488483333,0.908609951226913
"183",0.549383441610947,0.568821266538485
"184",0.766517736863394,0.773412977783181
"185",0.887557331741919,0.965027768350447
"186",0.877372222540867,0.550691856063799
"187",0.658882274313126,1.32039898962319
"188",0.814609922474766,0.45001221092297
"189",0.991108333638799,0.163645378023699
"190",1.37466169186255,0.336786991157722
"191",0.621903665755514,0.821647557025896
"192",0.407234635314268,0.580651349155315
"193",0.733737109295131,0.592987028747205
"194",2.16124602872809,1.5103592830965
"195",0.590583706592037,1.05497268486237
"196",0.340542474612756,0.468607263581489
"197",0.735821789240487,1.18853252268812
"198",0.690701579840963,1.12435016419014
"199",1.36697355420336,0.826284561592033
"200",0.502014842105831,1.01710729683189
"201",1.22270206815827,0.97641829439787
"202",1.08668649873701,1.08200030795784
"203",1.07034579348308,0.854116000936476
"204",0.872558225126219,1.60656758792555
"205",0.984832960463584,0.650958541049772
"206",1.21638749425402,0.970315078892844
"207",1.32751419311906,0.814910709707711
"208",0.678278189938833,0.666402345106216
"209",0.948218065909024,0.733280791989429
"210",0.743171349000396,1.33493540758817
"211",0.744494021672801,0.867723592108464
"212",1.42056416949903,0.542217188021943
"213",2.01996138233006,1.36746739816442
"214",1.08849696486219,0.910140031322251
"215",0.949017292515323,1.30031895063662
"216",0.894095604087503,0.932283104298506
"217",0.92191924492999,0.216774127088389
"218",1.30824787104228,0.705437928847343
"219",0.823957318022529,1.09846553270409
"220",0.585535016687957,0.509100546185123
"221",0.674976072829097,0.699813274179854
"222",0.446659201410711,0.915283903100995
"223",1.57522054172143,0.333512892797985
"224",1.43257698822472,0.75218760166416
"225",1.28855463531657,0.398390456740288
"226",0.54215965077328,1.05803088529871
"227",0.719031887778657,0.636316962349716
"228",0.324601350585206,1.39502621134687
"229",0.549928575206447,0.499306693379975
"230",1.04050517162817,0.657705713375366
"231",0.462241633728509,0.848730993827999
"232",0.651331406959168,1.23074170739471
"233",0.860915556832254,1.66856386152839
"234",0.706740704442412,0.591035332356942
"235",0.483029654393585,0.877743224585213
"236",0.862637948833454,0.925277917020384
"237",0.995444148149895,0.154125466087503
"238",0.862673733287623,0.233826275343092
"239",0.0935484083696005,1.12557804886587
"240",1.49351654716884,1.00841454560966
"241",1.50041122587185,0.337054060997027
"242",0.831269813552341,0.804663967364907
"243",0.799686544954989,1.36122852051697
"244",0.198969740990205,0.51314348102367
"245",1.03274243040829,1.01203242422775
"246",0.8702778209081,1.0114009866564
"247",1.434340573249,1.11280493526311
"248",1.19659860055169,0.475920809969969
"249",0.555399019839944,0.687731354363521
"250",0.815955183915638,1.35778219689159
"251",1.33520522790745,1.11517212834744
"252",0.286434635799529,0.74184596758252
"253",0.510724978181624,0.261523630009234
"254",1.10761350560962,0.403520890705964
"255",1.74254667471797,0.624102973385764
"256",0.887269665255176,0.786230937824746
"257",1.1013278768458,0.933079328274004
"258",1.22575264898663,0.242243655482462
"259",0.61290430957295,0.996965543789775
"260",0.94479396844581,0.289617970819969
"261",1.3646928972569,0.729754289685814
"262",0.518955279853278,1.43763448947856
"263",1.05336010734493,1.34147126696175
"264",0.347711087678737,1.16546754899798
"265",0.885404802721211,0.802082925164698
"266",1.03693267857984,0.911225763548347
"267",0.626318483531165,0.326389568872224
"268",0.290123622773924,0.684076390801695
"269",1.04026738019732,0.542049537518447
"270",0.73300322021564,0.922520464520423
"271",0.702255012828622,1.04551428813014
"272",1.13741229309886,0.790950392940132
