"","V1","V2"
"1",2.86046275433004,2.97247671626481
"2",2.92273563452831,3.01426577411544
"3",2.94859418578624,3.00876403233582
"4",3.11032721412962,2.94869550816348
"5",2.76485400596399,2.80741578527878
"6",3.24197315695654,3.07233963065171
"7",3.02572976290357,3.30695206196378
"8",2.64235947614742,3.05418764537337
"9",2.9023402697978,2.9427765800653
"10",2.66025736292541,3.0405166821276
"11",3.33978324185908,3.07851223910787
"12",3.0773140751533,2.99036309099316
"13",2.761757445006,3.30783755898642
"14",2.8793078248618,2.95593741837387
"15",2.97507602967972,3.00543025202738
"16",3.05110134146301,2.75937658859527
"17",3.04172480394253,2.83557995939489
"18",3.10526113317214,2.89012120873053
"19",2.96964685921524,2.9292588973482
"20",3.15989038150326,3.41661309874557
"21",3.11124006900487,3.03914380825178
"22",2.87265349254368,2.79057978984118
"23",3.0674796008238,2.74496817709341
"24",2.66607996951907,3.06714898173042
"25",3.11727850241244,3.16071913202634
"26",3.02542156386341,2.92005149594879
"27",2.77181044766344,2.77604098032939
"28",3.1537277912634,2.99159399081724
"29",3.37076006871025,2.95994100993696
"30",3.28453792113584,2.81938111949106
"31",3.20303934319063,2.99507369010274
"32",2.83013808419063,2.83333199593657
"33",2.7532325619702,3.18244500994913
"34",3.24029895490778,2.7960510386466
"35",2.875905906855,2.70465758232261
"36",3.08415925681625,3.05339344122884
"37",3.3053620939158,3.29447230814285
"38",2.95312173938152,3.05726455791088
"39",2.87548923654708,2.89941713320288
"40",2.85113381998732,3.03874458016619
"41",3.29844379666118,3.08301473063477
"42",3.14800502142653,3.30815701297289
"43",2.94264389639754,3.25979614261623
"44",2.74395482730328,2.93873301575202
"45",2.87355740814759,3.28993502759532
"46",2.85366086214646,2.90283326754324
"47",3.14286587788981,3.31636139077616
"48",3.04557466934767,3.02483679025067
"49",3.1574274658987,3.00353900158316
"50",3.15678462328092,2.91898551509002
"51",2.97086704233699,3.04296110536674
"52",2.92854549625297,2.83110746822425
"53",3.03549033753924,2.57306063958683
"54",2.94496638502047,2.85651584620909
"55",2.95123510050511,2.75438987408314
"56",3.52525917234561,2.86286788618374
"57",3.17221445832807,2.98525911763952
"58",3.16620090062841,2.99378833630014
"59",3.04042686456978,2.77954645353092
"60",3.11741525256129,3.02077715328862
"61",2.69025824531472,3.22261437563833
"62",3.0671538564871,2.96939956613624
"63",3.04250539842586,2.80070362017025
"64",2.83413229714946,2.87645846896801
"65",2.89675272205467,3.19553277299356
"66",2.86236431962146,2.89679684185797
"67",3.1489618353875,2.95411927287295
"68",2.95118855572461,2.97666465949178
"69",3.02045401598793,2.73818134274343
"70",3.07367718773729,3.24548894234476
"71",2.91659678182427,3.19338352430684
"72",3.00105215929114,2.94677431860508
"73",2.83000958797943,3.16649236681904
"74",3.32494965258207,2.83515423297526
"75",2.99490598833489,3.11949488199082
"76",2.95620150516832,2.84434702580013
"77",2.97562539907817,2.97304058561683
"78",2.93599130318098,2.81979590734739
"79",3.17227437150442,2.69882345428435
"80",2.58244213039318,2.96891738714041
"81",3.25570607807646,3.38136258544438
"82",3.06914729384757,2.85261668776928
"83",2.88306050982552,2.8642428109065
"84",2.72744024945018,3.12411767079883
"85",2.94041761753702,2.92579645354468
"86",3.10050497111156,3.10502145575783
"87",2.77835545675696,2.79577457544057
"88",3.04052167516364,3.21671991952319
"89",2.76245510837714,2.77906710594387
"90",2.75598567220167,3.03026852771921
"91",2.80421409010198,2.94461908531735
"92",3.18997349669246,2.95634799682687
"93",2.80955150234353,3.1866013751924
"94",2.98625266975118,2.82542888522493
"95",3.09899505176413,2.82537391953445
"96",2.72128749825542,3.11091383661056
"97",2.96322222033406,3.11894684590857
"98",2.7199571186277,2.7176016101718
"99",3.13438823578307,2.89458021752586
"100",2.93894363926822,2.79714631439087
"101",2.84994234156759,2.88776614308389
"102",2.79037834575829,2.94030472101463
"103",3.12996786197057,3.04930034384303
"104",3.09828057101514,2.53424747291136
"105",2.86954430650544,2.7346000104612
"106",2.9516615557278,3.10348556412275
"107",3.00964459604876,3.10020903989544
"108",3.08215836867991,2.87417966213371
"109",2.95938066268499,3.13047747146837
"110",2.98232987458078,2.87755532246439
"111",3.10221693561395,3.00277497359611
"112",3.05595367000533,3.08652708723887
"113",2.81126086677508,2.85895991078132
"114",3.07677930481582,2.55404926642661
"115",3.04049470442317,3.22457830527144
"116",3.29743395332053,2.65271913027162
"117",2.88083991567882,2.86214393652033
"118",2.97404059231638,2.76031161968685
"119",2.93205325233746,2.83859621698404
"120",2.91901006875847,3.0767008325499
