"","V1","V2"
"1",2.98206690990971,2.78815104490665
"2",3.23081491634471,3.08427275204025
"3",3.40841796947399,2.8370373108843
"4",3.41137384244035,3.03577790951215
"5",3.01425303505379,3.01850691453342
"6",2.9944392498497,2.93947110150248
"7",2.82429724649241,3.13046590479026
"8",2.91437406035341,2.93564788068369
"9",2.83134712529701,2.91831521292895
"10",2.69962534809292,2.91915279743856
"11",3.12418738667161,2.6781717275771
"12",2.71893007909041,3.25773745159981
"13",3.08211901609902,3.03700155717657
"14",3.35511072168748,2.33540752593247
"15",3.16205138755961,2.98013347462116
"16",2.93851050494183,2.86337166642707
"17",2.91024780859004,2.99776246599747
"18",2.98271173699192,3.07936959525268
"19",2.61604602410916,3.01697012999895
"20",2.80464189878926,2.77307951742479
"21",2.95520554600208,2.81212767631463
"22",3.16631930789756,2.5904337524754
"23",3.39031969682558,3.24521707817364
"24",3.17951643762745,2.98056719050373
"25",2.82095717593638,3.02237311769169
"26",3.05461195996274,2.85895845084088
"27",3.40793590416398,2.80920215784338
"28",3.13376271630327,3.11637132680437
"29",2.93276621097343,3.06192975779265
"30",2.97528888627085,2.90735497082356
"31",3.1634710586494,3.36725126363928
"32",3.0890635546413,3.16884529505939
"33",3.06006724193942,3.0564032388762
"34",3.37818311208937,2.98617132651643
"35",2.80896783170386,2.93694449039576
"36",3.05979354341022,2.93230746257065
"37",2.99926555804729,2.65180184187253
"38",3.31124601182067,3.01541468617202
"39",3.01175605950162,2.85461913553788
"40",2.91239807686833,2.86319348169015
"41",3.17152924498504,2.88102297935276
"42",2.76865460456229,3.12625512766404
"43",2.85002456577465,3.22787903816835
"44",3.37189546411619,3.12820946686263
"45",3.19915513246218,3.08701794534313
"46",2.9038838260805,3.23907566126801
"47",3.23922471028305,2.83931164673828
"48",3.29743725570848,2.92620583589769
"49",2.89463615113105,3.11929909979551
"50",3.20405273366773,3.26673136160334
"51",3.0683622816853,3.24753959135871
"52",3.57114561106523,3.1314045966429
"53",3.10466851081697,3.002589555385
"54",2.84845882704369,2.82517474347179
"55",2.98411350962422,3.10517867659232
"56",3.15820184265362,2.81760606550122
"57",3.14323443955062,2.9858568751665
"58",2.67605278769212,3.22910698471505
"59",3.40462027590971,3.09656182186701
"60",2.79510196240377,3.19411861281918
"61",3.30375764406167,2.88190110190112
"62",3.24806274189584,3.14266525451695
"63",3.16193596611797,2.92489433562919
"64",2.91808454903552,3.09214558240313
"65",3.34398331646205,2.8554143259611
"66",3.25138520133566,2.86138600791765
"67",2.40921772884225,2.9151377118408
"68",2.90542944309469,3.08372040790313
"69",2.75522602844538,2.88852653771842
"70",3.16235890443424,2.96235785226929
"71",2.62277845075643,3.06387254010384
"72",3.30422165812518,3.0788916431166
"73",2.75391814410886,2.94603472410681
"74",3.46064523466355,3.01263909020422
"75",2.77986327519826,2.81927514322596
"76",2.59703807663613,3.22911523350596
"77",2.74949321760311,2.78803213624375
"78",2.7786218950517,3.20476328987002
"79",2.98117263112086,2.8480281256374
"80",2.7431696548504,3.27190691738757
"81",2.88855443262682,3.13097436855622
"82",3.05973352258648,2.78475941757267
"83",2.84682128180512,3.08022814154989
"84",3.11582594053332,2.99676623817199
"85",2.87423492729297,3.11046231377732
"86",2.96568485990517,2.96790554926992
"87",2.69208536969261,2.82897927613525
"88",2.75520579101638,3.19161293634208
"89",2.8027479798683,3.09937706440717
"90",3.01407160494082,3.09598207050655
"91",3.08067873446045,3.19687428829062
"92",3.18181257315807,3.45957392556147
"93",2.5883827526961,3.12788171844928
"94",2.80990039754969,3.15615931424465
"95",2.7955857040874,3.08715520563833
"96",2.89293762082597,2.79194329464136
"97",2.87000985265465,3.26869129259631
"98",3.17610777606444,3.06662993189907
"99",2.84645057875145,3.07032918168751
"100",2.99817560630998,3.18702873311141
"101",2.98284970197365,3.05601636738435
"102",2.72875519146111,2.90121597012394
"103",2.92115205188647,2.85301721511757
"104",2.58341122546038,3.13164416247742
"105",2.96721161514838,2.9570532425865
"106",3.01321809589497,2.86670245891
"107",3.322101173939,3.03076897945672
